"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"18:56:58.221, 7 de dez de 2022","0,0","0,0","130.023.456","17.825.792","2.417","1.079","20","15"
"18:56:59.236, 7 de dez de 2022","0,3","0,0","130.023.456","17.825.792","2.417","1.079","20","15"
"18:57:00.195, 7 de dez de 2022","1,3","0,0","130.023.456","17.825.792","2.417","1.079","20","15"
"18:57:01.195, 7 de dez de 2022","0,4","0,0","130.023.456","17.825.792","2.418","1.079","20","15"
"18:57:02.196, 7 de dez de 2022","0,3","0,0","130.023.456","17.825.792","2.418","1.079","20","15"
"18:57:03.196, 7 de dez de 2022","0,4","0,0","130.023.456","17.825.792","2.419","1.079","20","15"
"18:57:04.196, 7 de dez de 2022","0,3","0,0","130.023.456","17.825.792","2.421","1.079","20","15"
"18:57:05.197, 7 de dez de 2022","0,3","0,0","130.023.456","18.874.368","2.421","1.079","20","15"
"18:57:06.197, 7 de dez de 2022","0,2","0,0","130.023.456","18.874.368","2.421","1.079","20","15"
"18:57:07.197, 7 de dez de 2022","0,3","0,0","130.023.456","18.874.368","2.421","1.079","20","15"
"18:57:08.197, 7 de dez de 2022","0,3","0,0","130.023.456","18.874.368","2.421","1.079","20","15"
"18:57:09.198, 7 de dez de 2022","0,3","0,0","130.023.456","18.874.368","2.421","1.079","20","15"
"18:57:10.198, 7 de dez de 2022","0,6","0,0","130.023.456","18.874.368","2.421","1.079","20","15"
"18:57:11.198, 7 de dez de 2022","0,3","0,0","130.023.456","18.874.368","2.421","1.079","20","15"
"18:57:12.199, 7 de dez de 2022","0,6","0,0","130.023.456","19.922.944","2.421","1.079","20","15"
"18:57:13.199, 7 de dez de 2022","0,8","0,0","130.023.456","19.922.944","2.421","1.079","20","15"
"18:57:14.199, 7 de dez de 2022","36,0","0,5","566.231.072","185.196.040","2.652","1.138","25","15"
"18:57:15.199, 7 de dez de 2022","47,4","0,4","800.063.520","453.572.432","2.652","1.138","20","15"
"18:57:16.200, 7 de dez de 2022","29,1","0,2","800.063.520","445.458.128","2.654","1.138","23","15"
"18:57:17.200, 7 de dez de 2022","30,0","0,2","800.063.520","24.765.408","2.654","1.138","20","15"
"18:57:18.200, 7 de dez de 2022","28,8","0,2","800.063.520","15.384.040","2.654","1.138","22","15"
"18:57:19.200, 7 de dez de 2022","19,7","0,1","800.063.520","63.597.736","2.654","1.138","20","15"
"18:57:20.200, 7 de dez de 2022","0,3","0,0","800.063.520","64.646.312","2.654","1.138","20","15"
"18:57:21.201, 7 de dez de 2022","0,2","0,0","800.063.520","65.694.888","2.654","1.138","20","15"
"18:57:22.201, 7 de dez de 2022","1,3","0,0","800.063.520","65.694.888","2.654","1.138","20","15"
"18:57:23.201, 7 de dez de 2022","0,2","0,0","800.063.520","65.694.888","2.654","1.138","20","15"
"18:57:24.202, 7 de dez de 2022","0,3","0,0","800.063.520","65.694.888","2.654","1.138","20","15"
"18:57:25.202, 7 de dez de 2022","0,3","0,0","800.063.520","65.694.888","2.655","1.138","20","15"
"18:57:26.203, 7 de dez de 2022","0,6","0,0","800.063.520","65.694.888","2.655","1.138","20","15"
"18:57:27.203, 7 de dez de 2022","0,3","0,0","800.063.520","66.743.464","2.655","1.138","20","15"
"18:57:28.203, 7 de dez de 2022","1,7","0,0","800.063.520","66.743.464","2.655","1.138","20","15"
"18:57:29.204, 7 de dez de 2022","0,4","0,0","800.063.520","66.743.464","2.655","1.138","20","15"
"18:57:30.204, 7 de dez de 2022","0,3","0,0","800.063.520","66.743.464","2.655","1.138","20","15"
"18:57:31.204, 7 de dez de 2022","0,2","0,0","800.063.520","66.743.464","2.656","1.138","20","15"
"18:57:32.204, 7 de dez de 2022","0,6","0,0","800.063.520","66.743.464","2.656","1.138","20","15"
"18:57:33.205, 7 de dez de 2022","0,9","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:34.205, 7 de dez de 2022","0,2","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:35.206, 7 de dez de 2022","0,2","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:36.206, 7 de dez de 2022","0,3","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:37.206, 7 de dez de 2022","0,3","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:38.207, 7 de dez de 2022","0,1","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:39.207, 7 de dez de 2022","0,2","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:40.207, 7 de dez de 2022","0,1","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:41.207, 7 de dez de 2022","0,2","0,0","800.063.520","67.792.040","2.656","1.138","20","15"
"18:57:42.208, 7 de dez de 2022","0,1","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:43.208, 7 de dez de 2022","0,2","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:44.208, 7 de dez de 2022","0,2","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:45.209, 7 de dez de 2022","0,3","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:46.209, 7 de dez de 2022","0,1","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:47.209, 7 de dez de 2022","0,3","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:48.209, 7 de dez de 2022","0,1","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:49.210, 7 de dez de 2022","0,1","0,0","800.063.520","68.840.616","2.656","1.138","20","15"
"18:57:50.210, 7 de dez de 2022","0,3","0,0","800.063.520","69.889.192","2.656","1.138","20","15"
"18:57:51.210, 7 de dez de 2022","0,2","0,0","800.063.520","69.889.192","2.656","1.138","20","15"
"18:57:52.211, 7 de dez de 2022","0,1","0,0","800.063.520","69.889.192","2.656","1.138","20","15"
"18:57:53.211, 7 de dez de 2022","0,2","0,0","800.063.520","69.889.192","2.656","1.138","20","15"
"18:57:54.211, 7 de dez de 2022","0,2","0,0","800.063.520","69.889.192","2.656","1.138","20","15"
"18:57:55.211, 7 de dez de 2022","0,1","0,0","800.063.520","69.889.192","2.656","1.138","20","15"
"18:57:56.212, 7 de dez de 2022","0,3","0,0","800.063.520","69.889.192","2.656","1.138","20","15"
"18:57:57.212, 7 de dez de 2022","0,1","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:57:58.212, 7 de dez de 2022","0,1","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:57:59.212, 7 de dez de 2022","0,1","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:58:00.213, 7 de dez de 2022","0,1","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:58:01.213, 7 de dez de 2022","0,1","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:58:02.213, 7 de dez de 2022","0,2","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:58:03.213, 7 de dez de 2022","0,1","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:58:04.214, 7 de dez de 2022","0,1","0,0","800.063.520","70.937.768","2.657","1.138","20","15"
"18:58:05.214, 7 de dez de 2022","0,1","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:06.215, 7 de dez de 2022","0,2","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:07.215, 7 de dez de 2022","0,1","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:08.216, 7 de dez de 2022","0,1","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:09.216, 7 de dez de 2022","0,6","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:10.216, 7 de dez de 2022","0,4","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:11.217, 7 de dez de 2022","0,2","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:12.217, 7 de dez de 2022","0,1","0,0","800.063.520","71.986.344","2.657","1.138","20","15"
"18:58:13.217, 7 de dez de 2022","0,2","0,0","800.063.520","73.034.920","2.657","1.138","20","15"
"18:58:14.217, 7 de dez de 2022","0,3","0,0","800.063.520","73.034.920","2.657","1.138","20","15"
"18:58:15.218, 7 de dez de 2022","1,4","0,0","800.063.520","73.034.920","2.657","1.138","20","15"
"18:58:16.218, 7 de dez de 2022","0,1","0,0","800.063.520","73.034.920","2.657","1.138","20","15"
"18:58:17.218, 7 de dez de 2022","0,0","0,0","800.063.520","74.083.496","2.657","1.138","20","15"
"18:58:18.219, 7 de dez de 2022","0,5","0,0","800.063.520","74.083.496","2.657","1.138","20","15"
"18:58:19.219, 7 de dez de 2022","0,2","0,0","800.063.520","74.083.496","2.657","1.138","20","15"
"18:58:20.219, 7 de dez de 2022","1,1","0,0","800.063.520","74.083.496","2.657","1.138","20","15"
"18:58:21.220, 7 de dez de 2022","0,1","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:22.220, 7 de dez de 2022","0,4","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:23.220, 7 de dez de 2022","0,2","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:24.221, 7 de dez de 2022","0,1","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:25.221, 7 de dez de 2022","0,2","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:26.221, 7 de dez de 2022","0,1","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:27.222, 7 de dez de 2022","0,2","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:28.222, 7 de dez de 2022","0,1","0,0","800.063.520","75.132.072","2.657","1.138","20","15"
"18:58:29.222, 7 de dez de 2022","0,1","0,0","800.063.520","76.180.648","2.657","1.138","20","15"
"18:58:30.223, 7 de dez de 2022","0,3","0,0","800.063.520","76.180.648","2.657","1.138","20","15"
"18:58:31.223, 7 de dez de 2022","0,2","0,0","800.063.520","76.180.648","2.657","1.138","20","15"
"18:58:32.223, 7 de dez de 2022","0,1","0,0","800.063.520","76.180.648","2.657","1.138","20","15"
"18:58:33.224, 7 de dez de 2022","0,4","0,0","800.063.520","76.180.648","2.657","1.138","20","15"
"18:58:34.224, 7 de dez de 2022","0,1","0,0","800.063.520","76.180.648","2.657","1.138","20","15"
"18:58:35.224, 7 de dez de 2022","0,1","0,0","800.063.520","76.180.648","2.657","1.138","20","15"
"18:58:36.225, 7 de dez de 2022","0,2","0,0","800.063.520","77.229.224","2.657","1.138","20","15"
"18:58:37.225, 7 de dez de 2022","0,2","0,0","800.063.520","77.229.224","2.658","1.138","20","15"
"18:58:38.225, 7 de dez de 2022","0,1","0,0","800.063.520","77.229.224","2.658","1.138","20","15"
"18:58:39.225, 7 de dez de 2022","0,1","0,0","800.063.520","77.229.224","2.658","1.138","20","15"
"18:58:40.226, 7 de dez de 2022","0,1","0,0","800.063.520","77.229.224","2.658","1.138","20","15"
"18:58:41.226, 7 de dez de 2022","0,2","0,0","800.063.520","77.229.224","2.658","1.138","20","15"
"18:58:42.226, 7 de dez de 2022","0,2","0,0","800.063.520","77.229.224","2.658","1.138","20","15"
"18:58:43.227, 7 de dez de 2022","0,1","0,0","800.063.520","77.229.224","2.659","1.138","20","15"
"18:58:44.227, 7 de dez de 2022","0,1","0,0","800.063.520","78.277.800","2.659","1.138","20","15"
"18:58:45.227, 7 de dez de 2022","0,1","0,0","800.063.520","78.277.800","2.659","1.138","20","15"
"18:58:46.228, 7 de dez de 2022","0,2","0,0","800.063.520","78.277.800","2.659","1.138","20","15"
"18:58:47.228, 7 de dez de 2022","0,1","0,0","800.063.520","78.277.800","2.659","1.138","20","15"
"18:58:48.228, 7 de dez de 2022","0,1","0,0","800.063.520","78.277.800","2.659","1.138","20","15"
"18:58:49.229, 7 de dez de 2022","0,1","0,0","800.063.520","78.277.800","2.659","1.138","20","15"
"18:58:50.229, 7 de dez de 2022","0,2","0,0","800.063.520","78.277.800","2.659","1.138","20","15"
"18:58:51.229, 7 de dez de 2022","0,3","0,0","800.063.520","79.326.376","2.661","1.138","20","15"
"18:58:52.230, 7 de dez de 2022","0,1","0,0","800.063.520","79.326.376","2.661","1.138","20","15"
"18:58:53.230, 7 de dez de 2022","0,1","0,0","800.063.520","79.326.376","2.661","1.138","20","15"
"18:58:54.230, 7 de dez de 2022","0,2","0,0","800.063.520","79.326.376","2.662","1.138","20","15"
"18:58:55.231, 7 de dez de 2022","0,2","0,0","800.063.520","79.326.376","2.664","1.138","20","15"
"18:58:56.231, 7 de dez de 2022","0,2","0,0","800.063.520","79.326.376","2.665","1.138","20","15"
"18:58:57.231, 7 de dez de 2022","0,1","0,0","800.063.520","79.326.376","2.666","1.138","20","15"
"18:58:58.232, 7 de dez de 2022","0,1","0,0","800.063.520","79.326.376","2.666","1.138","20","15"
"18:58:59.232, 7 de dez de 2022","0,1","0,0","800.063.520","80.374.952","2.666","1.138","20","15"
"18:59:00.232, 7 de dez de 2022","0,1","0,0","800.063.520","80.374.952","2.666","1.138","20","15"
"18:59:01.233, 7 de dez de 2022","0,2","0,0","800.063.520","80.374.952","2.666","1.138","20","15"
"18:59:02.233, 7 de dez de 2022","0,1","0,0","800.063.520","80.374.952","2.666","1.138","20","15"
"18:59:03.233, 7 de dez de 2022","0,1","0,0","800.063.520","80.374.952","2.666","1.138","20","15"
"18:59:04.234, 7 de dez de 2022","0,1","0,0","800.063.520","80.374.952","2.666","1.138","19","14"
"18:59:05.234, 7 de dez de 2022","0,1","0,0","800.063.520","80.374.952","2.666","1.138","19","14"
"18:59:06.234, 7 de dez de 2022","0,2","0,0","800.063.520","81.423.528","2.666","1.138","19","14"
"18:59:07.235, 7 de dez de 2022","0,1","0,0","800.063.520","81.423.528","2.666","1.138","19","14"
"18:59:08.235, 7 de dez de 2022","0,1","0,0","800.063.520","81.423.528","2.666","1.138","19","14"
"18:59:09.235, 7 de dez de 2022","0,3","0,0","800.063.520","81.423.528","2.666","1.138","19","14"
"18:59:10.236, 7 de dez de 2022","0,0","0,0","800.063.520","81.423.528","2.666","1.138","19","14"
"18:59:11.236, 7 de dez de 2022","0,2","0,0","800.063.520","81.423.528","2.666","1.138","19","14"
"18:59:12.236, 7 de dez de 2022","0,1","0,0","800.063.520","81.423.528","2.666","1.138","19","14"
"18:59:13.237, 7 de dez de 2022","0,1","0,0","800.063.520","82.472.104","2.666","1.138","19","14"
"18:59:14.237, 7 de dez de 2022","0,1","0,0","800.063.520","82.472.104","2.666","1.138","19","14"
"18:59:15.237, 7 de dez de 2022","0,1","0,0","800.063.520","82.472.104","2.666","1.138","19","14"
"18:59:16.238, 7 de dez de 2022","0,1","0,0","800.063.520","82.472.104","2.666","1.138","19","14"
"18:59:17.238, 7 de dez de 2022","0,1","0,0","800.063.520","82.472.104","2.666","1.138","19","14"
"18:59:18.238, 7 de dez de 2022","0,1","0,0","800.063.520","82.472.104","2.666","1.138","19","14"
"18:59:19.238, 7 de dez de 2022","8,5","0,0","800.063.520","171.363.776","2.672","1.144","20","14"
"18:59:20.238, 7 de dez de 2022","18,0","0,2","384.827.424","112.388.440","2.659","1.144","20","14"
"18:59:21.239, 7 de dez de 2022","16,5","0,1","384.827.424","149.111.760","2.659","1.144","20","14"
"18:59:22.239, 7 de dez de 2022","14,2","0,2","384.827.424","22.290.672","2.659","1.144","20","14"
