tipo;qual execução;hora;cpu;dado1;reservada;utilizada;total loaded;Shared loaded;threads;daemon
Cached Threads;CT6;21:27:03.332, 30 de jun. de 2023;0;0;905969664;546770480;4207;0;19;16
Cached Threads;CT6;21:27:04.332, 30 de jun. de 2023;0,2;0;905969664;549286816;4207;0;19;16
Cached Threads;CT6;21:27:05.332, 30 de jun. de 2023;0;0;905969664;549286816;4207;0;19;16
Cached Threads;CT6;21:27:06.332, 30 de jun. de 2023;0,1;0;905969664;549286816;4207;0;19;16
Cached Threads;CT6;21:27:07.333, 30 de jun. de 2023;0;0;905969664;549286816;4207;0;19;16
Cached Threads;CT7;21:27:08.333, 30 de jun. de 2023;0,1;0;905969664;549286816;4207;0;19;16
Cached Threads;CT7;21:27:09.332, 30 de jun. de 2023;30,8;0;905969664;610938248;4207;0;699;696
Cached Threads;CT7;21:27:10.332, 30 de jun. de 2023;47,8;0;905969664;628761968;4207;0;699;696
Cached Threads;CT7;21:27:11.333, 30 de jun. de 2023;47,3;0;905969664;647802248;4207;0;699;696
Cached Threads;CT7;21:27:12.333, 30 de jun. de 2023;47,4;0;905969664;662473072;4207;0;699;696
Cached Threads;CT7;21:27:13.333, 30 de jun. de 2023;47,2;0;905969664;680613904;4207;0;699;696
Cached Threads;CT7;21:27:14.333, 30 de jun. de 2023;47,7;0;905969664;698498072;4207;0;699;696
Cached Threads;CT7;21:27:15.333, 30 de jun. de 2023;47,1;0;905969664;717708648;4207;0;699;696
Cached Threads;CT7;21:27:16.333, 30 de jun. de 2023;47,7;0;905969664;735360792;4207;0;699;696
Cached Threads;CT7;21:27:17.333, 30 de jun. de 2023;46,9;0;905969664;751236208;4207;0;699;696
Cached Threads;CT7;21:27:18.333, 30 de jun. de 2023;49,1;0,2;907542528;298342432;4207;0;699;696
Cached Threads;CT7;21:27:19.334, 30 de jun. de 2023;21,1;0;907542528;307528808;4207;0;699;696
Cached Threads;CT7;21:27:20.334, 30 de jun. de 2023;0,2;0;907542528;309989152;4207;0;699;696
Cached Threads;CT7;21:27:21.334, 30 de jun. de 2023;0,2;0;907542528;312449448;4207;0;699;696
Cached Threads;CT7;21:27:22.334, 30 de jun. de 2023;0,2;0;907542528;314909744;4207;0;699;696
Cached Threads;CT7;21:27:23.334, 30 de jun. de 2023;0,2;0;907542528;317415072;4207;0;699;696
Cached Threads;CT7;21:27:24.334, 30 de jun. de 2023;0,3;0;907542528;319875432;4207;0;699;696
Cached Threads;CT7;21:27:25.334, 30 de jun. de 2023;0,3;0;907542528;319875432;4207;0;699;696
Cached Threads;CT7;21:27:26.335, 30 de jun. de 2023;0,2;0;907542528;322335728;4207;0;699;696
Cached Threads;CT7;21:27:27.335, 30 de jun. de 2023;0,3;0;907542528;324796016;4207;0;699;696
Cached Threads;CT7;21:27:28.335, 30 de jun. de 2023;0,2;0;907542528;328104984;4207;0;699;696
Cached Threads;CT7;21:27:29.335, 30 de jun. de 2023;0,3;0;907542528;330576520;4207;0;699;696
Cached Threads;CT7;21:27:30.335, 30 de jun. de 2023;0,2;0;907542528;333036824;4207;0;699;696
Cached Threads;CT7;21:27:31.335, 30 de jun. de 2023;0,2;0;907542528;333036824;4207;0;699;696
Cached Threads;CT7;21:27:32.335, 30 de jun. de 2023;0,3;0;907542528;335497120;4207;0;699;696
Cached Threads;CT7;21:27:33.336, 30 de jun. de 2023;0,3;0;907542528;337957416;4207;0;699;696
Cached Threads;CT7;21:27:34.336, 30 de jun. de 2023;0,2;0;907542528;340417712;4207;0;699;696
Cached Threads;CT7;21:27:35.336, 30 de jun. de 2023;0,3;0;907542528;342877992;4207;0;699;696
Cached Threads;CT7;21:27:36.336, 30 de jun. de 2023;0,2;0;907542528;345338272;4207;0;699;696
Cached Threads;CT7;21:27:37.336, 30 de jun. de 2023;0,3;0;907542528;345338272;4207;0;699;696
Cached Threads;CT7;21:27:38.336, 30 de jun. de 2023;0,3;0;907542528;348647736;4207;0;699;696
Cached Threads;CT7;21:27:39.336, 30 de jun. de 2023;0,2;0;907542528;351108032;4207;0;699;696
Cached Threads;CT7;21:27:40.337, 30 de jun. de 2023;0,3;0;907542528;353568328;4207;0;699;696
Cached Threads;CT7;21:27:41.337, 30 de jun. de 2023;0,2;0;907542528;356028608;4207;0;699;696
Cached Threads;CT7;21:27:42.337, 30 de jun. de 2023;0,3;0;907542528;358488888;4207;0;699;696
Cached Threads;CT7;21:27:43.337, 30 de jun. de 2023;0,2;0;907542528;360949224;4207;0;699;696
Cached Threads;CT7;21:27:44.337, 30 de jun. de 2023;0,3;0;907542528;360949224;4207;0;699;696
Cached Threads;CT7;21:27:45.337, 30 de jun. de 2023;0,3;0;907542528;363409528;4207;0;699;696
Cached Threads;CT7;21:27:46.337, 30 de jun. de 2023;0,2;0;907542528;365869808;4207;0;699;696
Cached Threads;CT7;21:27:47.338, 30 de jun. de 2023;0,2;0;907542528;368504480;4207;0;699;696
Cached Threads;CT7;21:27:48.338, 30 de jun. de 2023;0,3;0;907542528;370200832;4207;0;699;696
Cached Threads;CT7;21:27:49.338, 30 de jun. de 2023;0,2;0;907542528;372745360;4207;0;699;696
Cached Threads;CT7;21:27:50.338, 30 de jun. de 2023;0,2;0;907542528;374441712;4207;0;699;696
Cached Threads;CT7;21:27:51.338, 30 de jun. de 2023;0,2;0;907542528;376986328;4207;0;699;696
Cached Threads;CT7;21:27:52.338, 30 de jun. de 2023;0,2;0;907542528;378693936;4207;0;699;696
Cached Threads;CT7;21:27:53.338, 30 de jun. de 2023;0,2;0;907542528;380390264;4207;0;699;696
Cached Threads;CT7;21:27:54.339, 30 de jun. de 2023;0,2;0;907542528;382979936;4207;0;699;696
Cached Threads;CT7;21:27:55.339, 30 de jun. de 2023;0,2;0;907542528;385440240;4207;0;699;696
Cached Threads;CT7;21:27:56.339, 30 de jun. de 2023;0,2;0;907542528;387136656;4207;0;699;696
Cached Threads;CT7;21:27:57.339, 30 de jun. de 2023;0,3;0;907542528;389681232;4207;0;699;696
Cached Threads;CT7;21:27:58.339, 30 de jun. de 2023;0,3;0;907542528;391377648;4207;0;699;696
Cached Threads;CT7;21:27:59.339, 30 de jun. de 2023;0,3;0;907542528;393923200;4207;0;699;696
Cached Threads;CT7;21:28:00.339, 30 de jun. de 2023;0,2;0;907542528;395630816;4207;0;699;696
Cached Threads;CT7;21:28:01.340, 30 de jun. de 2023;0,2;0;907542528;398091112;4207;0;699;696
Cached Threads;CT7;21:28:02.340, 30 de jun. de 2023;0,3;0;907542528;400635744;4207;0;699;696
Cached Threads;CT7;21:28:03.340, 30 de jun. de 2023;0,2;0;907542528;403096088;4207;0;699;696
Cached Threads;CT7;21:28:04.340, 30 de jun. de 2023;0,2;0;907542528;405556384;4207;0;699;696
Cached Threads;CT7;21:28:05.340, 30 de jun. de 2023;0,3;0;907542528;407252752;4207;0;699;696
Cached Threads;CT7;21:28:06.341, 30 de jun. de 2023;0,2;0;907542528;409724288;4207;0;699;696
Cached Threads;CT7;21:28:07.341, 30 de jun. de 2023;0,2;0;907542528;412184560;4207;0;699;696
Cached Threads;CT7;21:28:08.341, 30 de jun. de 2023;0,3;0;907542528;413033232;4207;0;699;696
Cached Threads;CT7;21:28:09.341, 30 de jun. de 2023;0,2;0;907542528;415655984;4207;0;676;673
Cached Threads;CT7;21:28:10.341, 30 de jun. de 2023;0,2;0;907542528;418262656;4207;0;676;673
Cached Threads;CT7;21:28:11.342, 30 de jun. de 2023;0,2;0;907542528;420722952;4207;0;676;673
Cached Threads;CT7;21:28:12.342, 30 de jun. de 2023;0,2;0;907542528;423205752;4207;0;676;673
Cached Threads;CT7;21:28:13.342, 30 de jun. de 2023;0,2;0;907542528;423205752;4207;0;676;673
Cached Threads;CT7;21:28:14.342, 30 de jun. de 2023;0,2;0;907542528;425666032;4207;0;676;673
Cached Threads;CT7;21:28:15.342, 30 de jun. de 2023;0,2;0;907542528;428126328;4207;0;676;673
Cached Threads;CT7;21:28:16.343, 30 de jun. de 2023;0,2;0;907542528;430586632;4207;0;676;673
Cached Threads;CT7;21:28:17.343, 30 de jun. de 2023;0,3;0;907542528;433046920;4207;0;676;673
Cached Threads;CT7;21:28:18.343, 30 de jun. de 2023;0,2;0;907542528;436356384;4207;0;676;673
Cached Threads;CT7;21:28:19.343, 30 de jun. de 2023;1,5;0;907542528;436356384;4207;0;19;16
Cached Threads;CT7;21:28:20.343, 30 de jun. de 2023;0;0;907542528;436356384;4207;0;19;16
Cached Threads;CT7;21:28:21.344, 30 de jun. de 2023;0,1;0;907542528;438816664;4207;0;19;16
Cached Threads;CT7;21:28:22.344, 30 de jun. de 2023;0,1;0;907542528;438816664;4207;0;19;16
Cached Threads;CT7;21:28:23.344, 30 de jun. de 2023;0;0;907542528;438816664;4207;0;19;16
Cached Threads;CT7;21:28:24.344, 30 de jun. de 2023;0,1;0;907542528;438816664;4207;0;19;16
Cached Threads;CT7;21:28:25.344, 30 de jun. de 2023;0;0;907542528;438816664;4207;0;19;16
Cached Threads;CT7;21:28:26.345, 30 de jun. de 2023;0,1;0;907542528;439664832;4207;0;19;16
Cached Threads;CT7;21:28:27.345, 30 de jun. de 2023;0;0;907542528;439664832;4207;0;19;16
Cached Threads;CT7;21:28:28.345, 30 de jun. de 2023;0,1;0;907542528;439664832;4207;0;19;16
Cached Threads;CT7;21:28:29.345, 30 de jun. de 2023;0,1;0;907542528;439664832;4207;0;19;16
Cached Threads;CT7;21:28:30.345, 30 de jun. de 2023;0,1;0;907542528;439763760;4207;0;19;16
Cached Threads;CT7;21:28:31.346, 30 de jun. de 2023;0;0;907542528;439763760;4207;0;19;16
Cached Threads;CT7;21:28:32.346, 30 de jun. de 2023;0;0;907542528;439763760;4207;0;19;16
Cached Threads;CT7;21:28:33.346, 30 de jun. de 2023;0,1;0;907542528;440612944;4207;0;19;16
Cached Threads;CT7;21:28:34.346, 30 de jun. de 2023;0,1;0;907542528;440612944;4207;0;19;16
Cached Threads;CT7;21:28:35.346, 30 de jun. de 2023;0;0;907542528;440612944;4207;0;19;16
Cached Threads;CT7;21:28:36.347, 30 de jun. de 2023;0,1;0;907542528;443598256;4207;0;19;16
Cached Threads;CT7;21:28:37.347, 30 de jun. de 2023;0;0;907542528;443598256;4207;0;19;16
Cached Threads;CT7;21:28:38.347, 30 de jun. de 2023;0;0;907542528;443598256;4207;0;19;16
Cached Threads;CT7;21:28:39.348, 30 de jun. de 2023;0,2;0;907542528;444446928;4207;0;19;16
Tomcat Threads;TT3;21:32:04.870, 30 de jun. de 2023;0,1;0;625999872;287440328;4129;0;29;26
Tomcat Threads;TT3;21:32:05.871, 30 de jun. de 2023;0;0;625999872;287473776;4129;0;29;26
Tomcat Threads;TT3;21:32:06.871, 30 de jun. de 2023;6,2;0,1;516423680;201837000;4129;0;359;355
Tomcat Threads;TT3;21:32:07.871, 30 de jun. de 2023;50,7;0;516423680;256197520;4129;0;695;692
Tomcat Threads;TT3;21:32:08.871, 30 de jun. de 2023;49,1;0;516423680;275469576;4129;0;695;692
Tomcat Threads;TT3;21:32:09.871, 30 de jun. de 2023;45,6;0;516423680;295788176;4129;0;695;692
Tomcat Threads;TT3;21:32:10.871, 30 de jun. de 2023;50,5;0,1;606076928;246413816;4129;0;695;692
Tomcat Threads;TT3;21:32:11.871, 30 de jun. de 2023;44,7;0;606076928;266033304;4129;0;695;692
Tomcat Threads;TT3;21:32:12.871, 30 de jun. de 2023;48,7;0;606076928;285884360;4129;0;695;692
Tomcat Threads;TT3;21:32:13.872, 30 de jun. de 2023;44,3;0;606076928;305738168;4129;0;695;692
Tomcat Threads;TT3;21:32:14.872, 30 de jun. de 2023;48,4;0;606076928;325601128;4129;0;695;692
Tomcat Threads;TT3;21:32:15.872, 30 de jun. de 2023;45,8;0,1;503316480;235221200;4129;0;695;692
Tomcat Threads;TT3;21:32:16.872, 30 de jun. de 2023;44,3;0;503316480;254345808;4129;0;695;692
Tomcat Threads;TT3;21:32:17.872, 30 de jun. de 2023;0,7;0;503316480;256924056;4129;0;695;692
Tomcat Threads;TT3;21:32:18.873, 30 de jun. de 2023;0,2;0;503316480;258863672;4129;0;695;692
Tomcat Threads;TT3;21:32:19.873, 30 de jun. de 2023;0,2;0;503316480;261441480;4129;0;695;692
Tomcat Threads;TT3;21:32:20.873, 30 de jun. de 2023;0,2;0;503316480;263420512;4129;0;695;692
Tomcat Threads;TT3;21:32:21.873, 30 de jun. de 2023;0,7;0;503316480;265354496;4129;0;695;692
Tomcat Threads;TT3;21:32:22.873, 30 de jun. de 2023;0,2;0;503316480;267932312;4129;0;695;692
Tomcat Threads;TT3;21:32:23.874, 30 de jun. de 2023;0,3;0;503316480;269959136;4129;0;695;692
Tomcat Threads;TT3;21:32:24.874, 30 de jun. de 2023;0,2;0;503316480;271938216;4129;0;695;692
Tomcat Threads;TT3;21:32:25.874, 30 de jun. de 2023;0,5;0;503316480;273894256;4129;0;695;692
Tomcat Threads;TT3;21:32:26.874, 30 de jun. de 2023;0,7;0;503316480;276472520;4129;0;695;692
Tomcat Threads;TT3;21:32:27.874, 30 de jun. de 2023;0,2;0;503316480;278429032;4129;0;695;692
Tomcat Threads;TT3;21:32:28.875, 30 de jun. de 2023;0,2;0;503316480;280486616;4129;0;695;692
Tomcat Threads;TT3;21:32:29.875, 30 de jun. de 2023;1;0;503316480;283064480;4129;0;695;692
Tomcat Threads;TT3;21:32:30.875, 30 de jun. de 2023;0,3;0;503316480;284998488;4129;0;695;692
Tomcat Threads;TT3;21:32:31.875, 30 de jun. de 2023;0,2;0;503316480;287576344;4129;0;695;692
Tomcat Threads;TT3;21:32:32.876, 30 de jun. de 2023;0,6;0;503316480;289600480;4129;0;695;692
Tomcat Threads;TT3;21:32:33.876, 30 de jun. de 2023;0,2;0;503316480;291556992;4129;0;695;692
Tomcat Threads;TT3;21:32:34.876, 30 de jun. de 2023;0,5;0;503316480;293490976;4129;0;695;692
Tomcat Threads;TT3;21:32:35.876, 30 de jun. de 2023;0,2;0;503316480;296090776;4129;0;695;692
Tomcat Threads;TT3;21:32:36.876, 30 de jun. de 2023;0,2;0;503316480;298027416;4129;0;695;692
Tomcat Threads;TT3;21:32:37.877, 30 de jun. de 2023;0,3;0;503316480;300605264;4129;0;695;692
Tomcat Threads;TT3;21:32:38.877, 30 de jun. de 2023;0,3;0;503316480;302584304;4129;0;695;692
Tomcat Threads;TT3;21:32:39.877, 30 de jun. de 2023;0,3;0;503316480;304518280;4129;0;695;692
Tomcat Threads;TT3;21:32:40.877, 30 de jun. de 2023;0,2;0;503316480;307096064;4129;0;695;692
Tomcat Threads;TT3;21:32:41.878, 30 de jun. de 2023;0,2;0;503316480;309120200;4129;0;695;692
Tomcat Threads;TT3;21:32:42.878, 30 de jun. de 2023;0,2;0;503316480;311054192;4129;0;695;692
Tomcat Threads;TT3;21:32:43.878, 30 de jun. de 2023;0,2;0;503316480;313632512;4129;0;695;692
Tomcat Threads;TT3;21:32:44.878, 30 de jun. de 2023;0,3;0;503316480;315611576;4129;0;695;692
Tomcat Threads;TT3;21:32:45.878, 30 de jun. de 2023;0,2;0;503316480;317570736;4129;0;695;692
Tomcat Threads;TT3;21:32:46.879, 30 de jun. de 2023;0,3;0;503316480;320149592;4129;0;695;692
Tomcat Threads;TT3;21:32:47.879, 30 de jun. de 2023;0,2;0;503316480;322128640;4129;0;695;692
Tomcat Threads;TT3;21:32:48.879, 30 de jun. de 2023;0,2;0;503316480;324062632;4129;0;695;692
Tomcat Threads;TT3;21:32:49.879, 30 de jun. de 2023;0,2;0;503316480;326640512;4129;0;695;692
Tomcat Threads;TT3;21:32:50.879, 30 de jun. de 2023;0,2;0;503316480;328619600;4129;0;695;692
Tomcat Threads;TT3;21:32:51.880, 30 de jun. de 2023;0,3;0;503316480;330553592;4129;0;695;692
Tomcat Threads;TT3;21:32:52.880, 30 de jun. de 2023;0,2;0;503316480;333131352;4129;0;695;692
Tomcat Threads;TT3;21:32:53.880, 30 de jun. de 2023;0,2;0;503316480;335110432;4129;0;695;692
Tomcat Threads;TT3;21:32:54.880, 30 de jun. de 2023;1,3;0;607649792;232011160;4129;0;695;692
Tomcat Threads;TT3;21:32:55.881, 30 de jun. de 2023;0,2;0;607649792;234047064;4129;0;695;692
Tomcat Threads;TT3;21:32:56.881, 30 de jun. de 2023;0,3;0;607649792;236019592;4129;0;695;692
Tomcat Threads;TT3;21:32:57.881, 30 de jun. de 2023;0,2;0;607649792;237992144;4129;0;695;692
Tomcat Threads;TT3;21:32:58.881, 30 de jun. de 2023;0,3;0;607649792;241094280;4129;0;695;692
Tomcat Threads;TT3;21:32:59.881, 30 de jun. de 2023;0,3;0;607649792;243066808;4129;0;695;692
Tomcat Threads;TT3;21:33:00.882, 30 de jun. de 2023;0,2;0;607649792;245039344;4129;0;695;692
Tomcat Threads;TT3;21:33:01.882, 30 de jun. de 2023;0,3;0;607649792;247011896;4129;0;695;692
Tomcat Threads;TT3;21:33:02.882, 30 de jun. de 2023;0,2;0;607649792;248987328;4129;0;695;692
Tomcat Threads;TT3;21:33:03.882, 30 de jun. de 2023;2,2;0;607649792;251944848;4129;0;695;692
Tomcat Threads;TT3;21:33:04.883, 30 de jun. de 2023;0,3;0;607649792;253965088;4129;0;695;692
Tomcat Threads;TT3;21:33:05.883, 30 de jun. de 2023;0,2;0;607649792;255974544;4129;0;695;692
Tomcat Threads;TT3;21:33:06.883, 30 de jun. de 2023;0,2;0;607649792;257947088;4129;0;695;692
Tomcat Threads;TT3;21:33:07.883, 30 de jun. de 2023;0,2;0;607649792;259919640;4129;0;695;692
Tomcat Threads;TT3;21:33:08.883, 30 de jun. de 2023;0,2;0;607649792;262877600;4129;0;695;692
Tomcat Threads;TT3;21:33:09.884, 30 de jun. de 2023;0,2;0;607649792;264895200;4129;0;695;692
Tomcat Threads;TT3;21:33:10.884, 30 de jun. de 2023;0,3;0;607649792;266890256;4129;0;695;692
Tomcat Threads;TT3;21:33:11.884, 30 de jun. de 2023;0,3;0;607649792;268862792;4129;0;695;692
Tomcat Threads;TT3;21:33:12.884, 30 de jun. de 2023;0,3;0;607649792;270835384;4129;0;695;692
Tomcat Threads;TT3;21:33:13.885, 30 de jun. de 2023;0,2;0;607649792;272807984;4129;0;695;692
Tomcat Threads;TT3;21:33:14.885, 30 de jun. de 2023;0,5;0;607649792;275788992;4129;0;695;692
Tomcat Threads;TT3;21:33:15.885, 30 de jun. de 2023;0,2;0;607649792;277787032;4129;0;695;692
Tomcat Threads;TT3;21:33:16.885, 30 de jun. de 2023;1,3;0;607649792;281560392;4129;0;29;26
Tomcat Threads;TT3;21:33:17.885, 30 de jun. de 2023;0,1;0;607649792;281563048;4129;0;29;26
Tomcat Threads;TT3;21:33:18.886, 30 de jun. de 2023;0;0;607649792;282551648;4129;0;29;26
Tomcat Threads;TT3;21:33:19.886, 30 de jun. de 2023;0,1;0;607649792;282554304;4129;0;29;26
Tomcat Threads;TT3;21:33:20.886, 30 de jun. de 2023;0;0;607649792;282556960;4129;0;29;26
Tomcat Threads;TT3;21:33:21.886, 30 de jun. de 2023;0,1;0;607649792;282559616;4129;0;29;26
Tomcat Threads;TT3;21:33:22.886, 30 de jun. de 2023;0,2;0;607649792;283548216;4129;0;29;26
Tomcat Threads;TT3;21:33:23.887, 30 de jun. de 2023;0;0;607649792;283553536;4129;0;28;25
Tomcat Threads;TT3;21:33:24.887, 30 de jun. de 2023;0,1;0;607649792;283556192;4129;0;28;25
Tomcat Threads;TT4;21:33:25.887, 30 de jun. de 2023;0;0;607649792;284570112;4129;0;28;25
Tomcat Threads;TT4;21:33:26.887, 30 de jun. de 2023;0,1;0;607649792;284601960;4129;0;28;25
Tomcat Threads;TT4;21:33:27.887, 30 de jun. de 2023;48,6;0,1;545783808;297770344;4129;0;717;714
Tomcat Threads;TT4;21:33:28.887, 30 de jun. de 2023;48,2;0;545783808;317929632;4129;0;717;714
Tomcat Threads;TT4;21:33:29.888, 30 de jun. de 2023;45,3;0;545783808;338101304;4129;0;717;714
Tomcat Threads;TT4;21:33:30.888, 30 de jun. de 2023;48,3;0;545783808;358381544;4129;0;717;714
Tomcat Threads;TT4;21:33:31.888, 30 de jun. de 2023;45;0;545783808;378567440;4129;0;717;714
Tomcat Threads;TT4;21:33:32.888, 30 de jun. de 2023;49,2;0,1;597688320;296968216;4129;0;717;714
Tomcat Threads;TT4;21:33:33.888, 30 de jun. de 2023;45,1;0;597688320;317339112;4129;0;717;714
Tomcat Threads;TT4;21:33:34.888, 30 de jun. de 2023;48,1;0;597688320;337618152;4129;0;717;714
Tomcat Threads;TT4;21:33:35.888, 30 de jun. de 2023;45,2;0;597688320;357982096;4129;0;717;714
Tomcat Threads;TT4;21:33:36.888, 30 de jun. de 2023;48,7;0;494927872;278440512;4129;0;717;714
Tomcat Threads;TT4;21:33:37.889, 30 de jun. de 2023;3,3;0;494927872;283481736;4129;0;717;714
Tomcat Threads;TT4;21:33:38.889, 30 de jun. de 2023;0,2;0;494927872;285533752;4129;0;717;714
Tomcat Threads;TT4;21:33:39.889, 30 de jun. de 2023;0,3;0;494927872;288041864;4129;0;717;714
Tomcat Threads;TT4;21:33:40.889, 30 de jun. de 2023;0,2;0;494927872;290138936;4129;0;717;714
Tomcat Threads;TT4;21:33:41.890, 30 de jun. de 2023;0,4;0;494927872;292168376;4129;0;717;714
Tomcat Threads;TT4;21:33:42.890, 30 de jun. de 2023;0,2;0;494927872;294677488;4129;0;717;714
Tomcat Threads;TT4;21:33:43.890, 30 de jun. de 2023;0,2;0;494927872;296684416;4129;0;717;714
Tomcat Threads;TT4;21:33:44.890, 30 de jun. de 2023;0,2;0;494927872;299192576;4129;0;717;714
Tomcat Threads;TT4;21:33:45.891, 30 de jun. de 2023;0,2;0;494927872;301268640;4129;0;717;714
Tomcat Threads;TT4;21:33:46.891, 30 de jun. de 2023;0,3;0;494927872;303320648;4129;0;717;714
Tomcat Threads;TT4;21:33:47.891, 30 de jun. de 2023;0,2;0;494927872;305829232;4129;0;717;714
Tomcat Threads;TT4;21:33:48.891, 30 de jun. de 2023;0,2;0;494927872;307926280;4129;0;717;714
Tomcat Threads;TT4;21:33:49.892, 30 de jun. de 2023;0,2;0;494927872;309978280;4129;0;717;714
Tomcat Threads;TT4;21:33:50.892, 30 de jun. de 2023;0,3;0;494927872;312486400;4129;0;717;714
Tomcat Threads;TT4;21:33:51.892, 30 de jun. de 2023;0,2;0;494927872;314583472;4129;0;717;714
Tomcat Threads;TT4;21:33:52.892, 30 de jun. de 2023;0,2;0;494927872;316590464;4129;0;717;714
Tomcat Threads;TT4;21:33:53.893, 30 de jun. de 2023;0,2;0;494927872;319104168;4129;0;717;714
Tomcat Threads;TT4;21:33:54.893, 30 de jun. de 2023;0,2;0;494927872;321122344;4129;0;717;714
Tomcat Threads;TT4;21:33:55.893, 30 de jun. de 2023;0,3;0;494927872;323658080;4129;0;717;714
Tomcat Threads;TT4;21:33:56.893, 30 de jun. de 2023;0,2;0;494927872;325710056;4129;0;717;714
Tomcat Threads;TT4;21:33:57.894, 30 de jun. de 2023;0,2;0;494927872;327717064;4129;0;717;714
Tomcat Threads;TT4;21:33:58.894, 30 de jun. de 2023;0,2;0;494927872;330227728;4129;0;717;714
Tomcat Threads;TT4;21:33:59.894, 30 de jun. de 2023;0,3;0;494927872;332234728;4129;0;717;714
Tomcat Threads;TT4;21:34:00.894, 30 de jun. de 2023;0,2;0;494927872;334743816;4129;0;717;714
Tomcat Threads;TT4;21:34:01.895, 30 de jun. de 2023;0,2;0;494927872;336840896;4129;0;717;714
Tomcat Threads;TT4;21:34:02.895, 30 de jun. de 2023;0,3;0;494927872;338870352;4129;0;717;714
Tomcat Threads;TT4;21:34:03.895, 30 de jun. de 2023;0,2;0;494927872;341379400;4129;0;717;714
Tomcat Threads;TT4;21:34:04.895, 30 de jun. de 2023;0,2;0;494927872;343386328;4129;0;717;714
Tomcat Threads;TT4;21:34:05.896, 30 de jun. de 2023;0,3;0;494927872;345923728;4129;0;717;714
Tomcat Threads;TT4;21:34:06.896, 30 de jun. de 2023;0,2;0;494927872;347975736;4129;0;717;714
Tomcat Threads;TT4;21:34:07.896, 30 de jun. de 2023;0,2;0;494927872;350027824;4129;0;717;714
Tomcat Threads;TT4;21:34:08.896, 30 de jun. de 2023;0,8;0;494927872;352611344;4129;0;717;714
Tomcat Threads;TT4;21:34:09.896, 30 de jun. de 2023;0,3;0;494927872;354618288;4129;0;717;714
Tomcat Threads;TT4;21:34:10.897, 30 de jun. de 2023;1,3;0;494927872;357127368;4129;0;717;714
Tomcat Threads;TT4;21:34:11.897, 30 de jun. de 2023;0,5;0;494927872;359224440;4129;0;717;714
Tomcat Threads;TT4;21:34:12.897, 30 de jun. de 2023;0,4;0;494927872;361276440;4129;0;717;714
Tomcat Threads;TT4;21:34:13.897, 30 de jun. de 2023;0,2;0;494927872;363785576;4129;0;717;714
Tomcat Threads;TT4;21:34:14.898, 30 de jun. de 2023;0,2;0;494927872;365882664;4129;0;717;714
Tomcat Threads;TT4;21:34:15.898, 30 de jun. de 2023;0,2;0;494927872;368010056;4129;0;717;714
Tomcat Threads;TT4;21:34:16.898, 30 de jun. de 2023;0,2;0;494927872;370518072;4129;0;717;714
Tomcat Threads;TT4;21:34:17.898, 30 de jun. de 2023;0,3;0;494927872;372525072;4129;0;717;714
Tomcat Threads;TT4;21:34:18.899, 30 de jun. de 2023;0,6;0;589824000;278333112;4129;0;717;714
Tomcat Threads;TT4;21:34:19.899, 30 de jun. de 2023;0,3;0;589824000;280299904;4129;0;717;714
Tomcat Threads;TT4;21:34:20.899, 30 de jun. de 2023;0,2;0;589824000;282231624;4129;0;717;714
Tomcat Threads;TT4;21:34:21.899, 30 de jun. de 2023;0,2;0;589824000;285128440;4129;0;717;714
Tomcat Threads;TT4;21:34:22.900, 30 de jun. de 2023;0,3;0;589824000;287105224;4129;0;717;714
Tomcat Threads;TT4;21:34:23.900, 30 de jun. de 2023;0,2;0;589824000;289036960;4129;0;717;714
Tomcat Threads;TT4;21:34:24.900, 30 de jun. de 2023;0,3;0;589824000;290968680;4129;0;717;714
Tomcat Threads;TT4;21:34:25.900, 30 de jun. de 2023;0,2;0;589824000;293979000;4129;0;717;714
Tomcat Threads;TT4;21:34:26.901, 30 de jun. de 2023;0,2;0;589824000;295921952;4129;0;717;714
Tomcat Threads;TT4;21:34:27.901, 30 de jun. de 2023;0,3;0;589824000;297853728;4129;0;717;714
Tomcat Threads;TT4;21:34:28.901, 30 de jun. de 2023;0,2;0;589824000;300800016;4129;0;717;714
Tomcat Threads;TT4;21:34:29.901, 30 de jun. de 2023;0,2;0;589824000;302731728;4129;0;717;714
Tomcat Threads;TT4;21:34:30.902, 30 de jun. de 2023;0,3;0;589824000;304663504;4129;0;717;714
Tomcat Threads;TT4;21:34:31.902, 30 de jun. de 2023;0,2;0;589824000;307560328;4129;0;717;714
Tomcat Threads;TT4;21:34:32.902, 30 de jun. de 2023;0,2;0;589824000;309537088;4129;0;717;714
Tomcat Threads;TT4;21:34:33.902, 30 de jun. de 2023;0,3;0;589824000;311468864;4129;0;717;714
Tomcat Threads;TT4;21:34:34.903, 30 de jun. de 2023;0,2;0;589824000;313400640;4129;0;717;714
Tomcat Threads;TT4;21:34:35.903, 30 de jun. de 2023;0,3;0;589824000;316329320;4129;0;717;714
Tomcat Threads;TT4;21:34:36.903, 30 de jun. de 2023;0,3;0;589824000;318325568;4129;0;697;694
Tomcat Threads;TT4;21:34:37.903, 30 de jun. de 2023;1,2;0;589824000;320137000;4129;0;28;25
Tomcat Threads;TT4;21:34:38.903, 30 de jun. de 2023;0,1;0;589824000;321104176;4129;0;28;25
Tomcat Threads;TT4;21:34:39.904, 30 de jun. de 2023;0;0;589824000;321106832;4129;0;28;25
